2021-04-26,2021-05-03,1,1,99739845-H,Russia,2
2021-07-05,2021-07-12,1,1,35180753-Q,Russia,3
2021-03-26,2021-04-02,5,2,82636662-T,Russia,1
2021-01-17,2021-01-24,2,2,16764774-J,Italy,2
2021-07-15,2021-07-22,5,2,88470830-P,Sweden,8
2021-05-19,2021-05-26,5,1,27446511-X,Russia,6
2021-06-06,2021-06-13,4,2,08164111-O,Russia,4
2021-04-11,2021-04-18,4,1,42026004-U,Russia,4
2021-04-15,2021-04-22,4,2,15020806-F,Germany,3
2021-02-27,2021-03-06,1,1,18475357-Q,Russia,8
2021-03-06,2021-03-13,2,2,34849758-V,Russia,1
2021-06-11,2021-06-18,1,1,09967253-E,Sweden,7
2021-05-07,2021-05-14,3,2,43078451-S,Russia,5
2021-03-09,2021-03-16,1,1,09573966-C,Russia,8
2021-06-14,2021-06-21,2,1,90040586-Y,Russia,4
2021-01-21,2021-01-28,1,1,84668890-R,Norway,3
2021-04-05,2021-04-12,3,1,96581158-B,Sweden,3
2021-06-13,2021-06-20,5,1,91966782-W,Sweden,8
2021-06-04,2021-06-11,2,2,95476861-G,Sweden,4
2021-09-10,2021-09-17,1,2,17835886-W,Germany,3
2021-06-11,2021-06-18,1,1,12399509-R,Sweden,3
2021-06-27,2021-07-04,4,1,90152862-A,Sweden,2
2021-09-10,2021-09-17,4,2,82046115-G,Netherlands,7
2021-01-05,2021-01-12,3,2,52111769-C,Russia,8
2021-05-09,2021-05-16,2,1,37933736-O,Russia,3
2021-07-18,2021-07-25,1,1,57097252-D,Russia,6
2021-04-11,2021-04-18,1,2,86119871-D,Russia,1
2021-08-25,2021-09-01,4,2,42292519-Y,Russia,2
2021-07-28,2021-08-04,4,2,61079440-K,Russia,8
2021-04-29,2021-05-06,2,2,20255942-L,Russia,3
2021-05-31,2021-06-07,4,1,89949380-R,Russia,6
2021-03-08,2021-03-15,4,1,32405863-K,Italy,5
2021-01-14,2021-01-21,1,2,55270758-F,Russia,4
2021-01-02,2021-01-09,2,2,24062249-A,Russia,4
2021-07-06,2021-07-13,4,2,33942215-P,Russia,4
2021-01-12,2021-01-19,2,2,72003328-B,Russia,2
2021-06-28,2021-07-05,2,1,61640132-D,Norway,2
2021-08-21,2021-08-28,2,1,00660510-S,Russia,3
2021-06-24,2021-07-01,1,1,66494305-A,Russia,1
2021-03-01,2021-03-08,5,1,50247362-L,Sweden,1
2021-04-02,2021-04-09,5,2,72909042-A,Norway,2
2021-01-04,2021-01-11,1,2,39875968-R,Sweden,7
2021-08-23,2021-08-30,1,1,15252554-F,Russia,8
2021-04-30,2021-05-07,1,1,66150507-U,Sweden,6
2021-07-09,2021-07-16,4,1,34857685-F,Russia,6
2021-03-20,2021-03-27,1,1,84652693-R,Sweden,4
2021-07-21,2021-07-28,3,2,50829069-J,Russia,4
2021-09-07,2021-09-14,5,1,30254308-I,Russia,2
2021-01-10,2021-01-17,1,1,95906685-D,Russia,6
2021-08-06,2021-08-13,5,2,79398816-B,Russia,5
2021-04-18,2021-04-25,1,2,03195498-K,Russia,1
2021-09-14,2021-09-21,1,1,76849690-V,Russia,5
2021-07-14,2021-07-21,4,1,58978890-K,Russia,7
2021-03-21,2021-03-28,1,2,99188807-M,Russia,7
2021-05-22,2021-05-29,1,2,97712964-W,Italy,7
2021-07-28,2021-08-04,3,1,76361729-E,Russia,3
2021-09-01,2021-09-08,2,2,88286703-M,Russia,5
2021-05-17,2021-05-24,1,2,97707245-H,Sweden,3
2021-06-07,2021-06-14,5,1,68573508-Y,Russia,1
2021-04-22,2021-04-29,1,2,10815288-M,Russia,1
2021-01-17,2021-01-24,4,1,98459323-S,Russia,1
2021-06-23,2021-06-30,3,1,95272443-Q,Russia,6
2021-07-11,2021-07-18,5,1,43650748-U,Sweden,8
2021-07-16,2021-07-23,3,2,06445293-C,Sweden,1
2021-09-27,2021-10-04,1,2,20632259-L,Sweden,6
2021-04-06,2021-04-13,5,2,20631835-X,Sweden,4
2021-01-04,2021-01-11,2,1,39480108-E,Sweden,3
2021-04-15,2021-04-22,5,1,06498968-O,Russia,5
2021-02-18,2021-02-25,5,1,95489227-V,Russia,4
2021-06-01,2021-06-08,4,2,38176194-Q,Sweden,5
2021-05-28,2021-06-04,2,1,84879262-C,Russia,8
2021-07-24,2021-07-31,5,1,34830206-K,Sweden,3
2021-03-28,2021-04-04,1,2,84912500-T,Sweden,8
2021-02-17,2021-02-24,1,2,03604086-Q,Sweden,8
2021-09-17,2021-09-24,2,1,33802597-W,Switzerland,4
2021-03-02,2021-03-09,3,2,99125060-R,Norway,6
2021-03-16,2021-03-23,5,1,99760787-I,Russia,5
2021-04-29,2021-05-06,4,2,16732968-U,Russia,5
2021-09-08,2021-09-15,2,1,97924439-I,Russia,3
2021-01-08,2021-01-15,5,1,75896893-E,Sweden,6
2021-05-04,2021-05-11,5,2,59268160-N,Russia,5
2021-05-18,2021-05-25,5,2,11117964-S,Russia,2
2021-06-22,2021-06-29,2,2,19173454-K,Russia,7
